sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
"12PM-D9676|HEATHER GREY|SMALL",,Default,simple,,base,"Your Own Way Dress - HEATHER GREY - SMALL",,,,1,"Taxable Goods","Not Visible Individually",29.0000,,,,your-own-way-dress-heather-grey-small-12pm-d9676-heather-grey-small,,,,/12pm-d9676-heather-grey-front.jpg,,/12pm-d9676-heather-grey-front.jpg,,/12pm-d9676-heather-grey-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Heather Gray,color_filter=Gray,dfw_parent_ids=7791,display_name=Your Own Way Dress - HEATHER GREY - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=D9676",15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-back.jpg,/12pm-d9676-heather-grey-side.jpg","Your Own Way Dress - HEATHER GREY - LARGE Front,Your Own Way Dress - HEATHER GREY - MEDIUM Front,Your Own Way Dress - HEATHER GREY - SMALL Front,Your Own Way Dress - HEATHER GREY - X-LARGE Front,Your Own Way Dress - HEATHER GREY - SMALL Back,Your Own Way Dress - HEATHER GREY - SMALL Side",,,,,,,,,,
"12PM-D9676|HEATHER GREY|X-LARGE",,Default,simple,,base,"Your Own Way Dress - HEATHER GREY - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",29.0000,,,,your-own-way-dress-heather-grey-x-large-12pm-d9676-heather-grey-x-large,,,,/12pm-d9676-heather-grey-front.jpg,,/12pm-d9676-heather-grey-front.jpg,,/12pm-d9676-heather-grey-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Heather Gray,color_filter=Gray,dfw_parent_ids=7791,display_name=Your Own Way Dress - HEATHER GREY - X-LARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=D9676",15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-front.jpg,/12pm-d9676-heather-grey-back.jpg,/12pm-d9676-heather-grey-side.jpg","Your Own Way Dress - HEATHER GREY - LARGE Front,Your Own Way Dress - HEATHER GREY - MEDIUM Front,Your Own Way Dress - HEATHER GREY - SMALL Front,Your Own Way Dress - HEATHER GREY - X-LARGE Front,Your Own Way Dress - HEATHER GREY - X-LARGE Back,Your Own Way Dress - HEATHER GREY - X-LARGE Side",,,,,,,,,,
12PM-D9677|BLACK|LARGE,,Default,simple,,base,"Best of You Dress - BLACK - LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-black-large-12pm-d9677-black-large,,,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black,color_filter=Black,dfw_parent_ids=7796,display_name=Best of You Dress - BLACK - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=D9677",11.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-back.jpg,/12pm-d9677-black-side.jpg","Best of You Dress - BLACK - LARGE Front,Best of You Dress - BLACK - MEDIUM Front,Best of You Dress - BLACK - SMALL Front,Best of You Dress - BLACK - X-LARGE Front,Best of You Dress - BLACK - LARGE Back,Best of You Dress - BLACK - LARGE Side",,,,,,,,,,
12PM-D9677|BLACK|MEDIUM,,Default,simple,,base,"Best of You Dress - BLACK - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-black-medium-12pm-d9677-black-medium,,,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black,color_filter=Black,dfw_parent_ids=7796,display_name=Best of You Dress - BLACK - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=D9677",17.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-back.jpg,/12pm-d9677-black-side.jpg","Best of You Dress - BLACK - LARGE Front,Best of You Dress - BLACK - MEDIUM Front,Best of You Dress - BLACK - SMALL Front,Best of You Dress - BLACK - X-LARGE Front,Best of You Dress - BLACK - MEDIUM Back,Best of You Dress - BLACK - MEDIUM Side",,,,,,,,,,
12PM-D9677|BLACK|SMALL,,Default,simple,,base,"Best of You Dress - BLACK - SMALL",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-black-small-12pm-d9677-black-small,,,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black,color_filter=Black,dfw_parent_ids=7796,display_name=Best of You Dress - BLACK - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=D9677",15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-back.jpg,/12pm-d9677-black-side.jpg","Best of You Dress - BLACK - LARGE Front,Best of You Dress - BLACK - MEDIUM Front,Best of You Dress - BLACK - SMALL Front,Best of You Dress - BLACK - X-LARGE Front,Best of You Dress - BLACK - SMALL Back,Best of You Dress - BLACK - SMALL Side",,,,,,,,,,
12PM-D9677|BLACK|X-LARGE,,Default,simple,,base,"Best of You Dress - BLACK - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-black-x-large-12pm-d9677-black-x-large,,,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,/12pm-d9677-black-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black,color_filter=Black,dfw_parent_ids=7796,display_name=Best of You Dress - BLACK - X-LARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=D9677",8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-front.jpg,/12pm-d9677-black-back.jpg,/12pm-d9677-black-side.jpg","Best of You Dress - BLACK - LARGE Front,Best of You Dress - BLACK - MEDIUM Front,Best of You Dress - BLACK - SMALL Front,Best of You Dress - BLACK - X-LARGE Front,Best of You Dress - BLACK - X-LARGE Back,Best of You Dress - BLACK - X-LARGE Side",,,,,,,,,,
12PM-D9677|CORAL|LARGE,,Default,simple,,base,"Best of You Dress - CORAL - LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-coral-large-12pm-d9677-coral-large,,,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Coral,color_filter=Orange,dfw_parent_ids=7796,display_name=Best of You Dress - CORAL - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=D9677",19.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-back.jpg,/12pm-d9677-coral-side.jpg","Best of You Dress - CORAL - LARGE Front,Best of You Dress - CORAL - MEDIUM Front,Best of You Dress - CORAL - SMALL Front,Best of You Dress - CORAL - X-LARGE Front,Best of You Dress - CORAL - LARGE Back,Best of You Dress - CORAL - LARGE Side",,,,,,,,,,
12PM-D9677|CORAL|MEDIUM,,Default,simple,,base,"Best of You Dress - CORAL - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-coral-medium-12pm-d9677-coral-medium,,,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Coral,color_filter=Orange,dfw_parent_ids=7796,display_name=Best of You Dress - CORAL - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=D9677",18.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-back.jpg,/12pm-d9677-coral-side.jpg","Best of You Dress - CORAL - LARGE Front,Best of You Dress - CORAL - MEDIUM Front,Best of You Dress - CORAL - SMALL Front,Best of You Dress - CORAL - X-LARGE Front,Best of You Dress - CORAL - MEDIUM Back,Best of You Dress - CORAL - MEDIUM Side",,,,,,,,,,
12PM-D9677|CORAL|SMALL,,Default,simple,,base,"Best of You Dress - CORAL - SMALL",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-coral-small-12pm-d9677-coral-small,,,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Coral,color_filter=Orange,dfw_parent_ids=7796,display_name=Best of You Dress - CORAL - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=D9677",27.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-back.jpg,/12pm-d9677-coral-side.jpg","Best of You Dress - CORAL - LARGE Front,Best of You Dress - CORAL - MEDIUM Front,Best of You Dress - CORAL - SMALL Front,Best of You Dress - CORAL - X-LARGE Front,Best of You Dress - CORAL - SMALL Back,Best of You Dress - CORAL - SMALL Side",,,,,,,,,,
12PM-D9677|CORAL|X-LARGE,,Default,simple,,base,"Best of You Dress - CORAL - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-coral-x-large-12pm-d9677-coral-x-large,,,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,/12pm-d9677-coral-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Coral,color_filter=Orange,dfw_parent_ids=7796,display_name=Best of You Dress - CORAL - X-LARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=D9677",16.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-front.jpg,/12pm-d9677-coral-back.jpg,/12pm-d9677-coral-side.jpg","Best of You Dress - CORAL - LARGE Front,Best of You Dress - CORAL - MEDIUM Front,Best of You Dress - CORAL - SMALL Front,Best of You Dress - CORAL - X-LARGE Front,Best of You Dress - CORAL - X-LARGE Back,Best of You Dress - CORAL - X-LARGE Side",,,,,,,,,,
12PM-D9677|H.GREY|LARGE,,Default,simple,,base,"Best of You Dress - H.GREY - LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-h-grey-large-12pm-d9677-h-grey-large,,,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Heather Gray,color_filter=Gray,dfw_parent_ids=7796,display_name=Best of You Dress - H.GREY - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=D9677",26.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-back.jpg,/12pm-d9677-h-grey-side.jpg","Best of You Dress - H.GREY - LARGE Front,Best of You Dress - H.GREY - MEDIUM Front,Best of You Dress - H.GREY - SMALL Front,Best of You Dress - H.GREY - X-LARGE Front,Best of You Dress - H.GREY - LARGE Back,Best of You Dress - H.GREY - LARGE Side",,,,,,,,,,
12PM-D9677|H.GREY|MEDIUM,,Default,simple,,base,"Best of You Dress - H.GREY - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-h-grey-medium-12pm-d9677-h-grey-medium,,,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Heather Gray,color_filter=Gray,dfw_parent_ids=7796,display_name=Best of You Dress - H.GREY - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=D9677",20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-back.jpg,/12pm-d9677-h-grey-side.jpg","Best of You Dress - H.GREY - LARGE Front,Best of You Dress - H.GREY - MEDIUM Front,Best of You Dress - H.GREY - SMALL Front,Best of You Dress - H.GREY - X-LARGE Front,Best of You Dress - H.GREY - MEDIUM Back,Best of You Dress - H.GREY - MEDIUM Side",,,,,,,,,,
12PM-D9677|H.GREY|SMALL,,Default,simple,,base,"Best of You Dress - H.GREY - SMALL",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-h-grey-small-12pm-d9677-h-grey-small,,,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Heather Gray,color_filter=Gray,dfw_parent_ids=7796,display_name=Best of You Dress - H.GREY - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=D9677",21.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-back.jpg,/12pm-d9677-h-grey-side.jpg","Best of You Dress - H.GREY - LARGE Front,Best of You Dress - H.GREY - MEDIUM Front,Best of You Dress - H.GREY - SMALL Front,Best of You Dress - H.GREY - X-LARGE Front,Best of You Dress - H.GREY - SMALL Back,Best of You Dress - H.GREY - SMALL Side",,,,,,,,,,
12PM-D9677|H.GREY|X-LARGE,,Default,simple,,base,"Best of You Dress - H.GREY - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-h-grey-x-large-12pm-d9677-h-grey-x-large,,,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,/12pm-d9677-h-grey-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Heather Gray,color_filter=Gray,dfw_parent_ids=7796,display_name=Best of You Dress - H.GREY - X-LARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=D9677",23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-front.jpg,/12pm-d9677-h-grey-back.jpg,/12pm-d9677-h-grey-side.jpg","Best of You Dress - H.GREY - LARGE Front,Best of You Dress - H.GREY - MEDIUM Front,Best of You Dress - H.GREY - SMALL Front,Best of You Dress - H.GREY - X-LARGE Front,Best of You Dress - H.GREY - X-LARGE Back,Best of You Dress - H.GREY - X-LARGE Side",,,,,,,,,,
12PM-D9677|MINT|LARGE,,Default,simple,,base,"Best of You Dress - MINT - LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-mint-large-12pm-d9677-mint-large,,,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Mint Green,color_filter=Green,dfw_parent_ids=7796,display_name=Best of You Dress - MINT - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=D9677",23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-back.jpg,/12pm-d9677-mint-side.jpg","Best of You Dress - MINT - LARGE Front,Best of You Dress - MINT - MEDIUM Front,Best of You Dress - MINT - SMALL Front,Best of You Dress - MINT - X-LARGE Front,Best of You Dress - MINT - LARGE Back,Best of You Dress - MINT - LARGE Side",,,,,,,,,,
12PM-D9677|MINT|MEDIUM,,Default,simple,,base,"Best of You Dress - MINT - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-mint-medium-12pm-d9677-mint-medium,,,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Mint Green,color_filter=Green,dfw_parent_ids=7796,display_name=Best of You Dress - MINT - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=D9677",26.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-back.jpg,/12pm-d9677-mint-side.jpg","Best of You Dress - MINT - LARGE Front,Best of You Dress - MINT - MEDIUM Front,Best of You Dress - MINT - SMALL Front,Best of You Dress - MINT - X-LARGE Front,Best of You Dress - MINT - MEDIUM Back,Best of You Dress - MINT - MEDIUM Side",,,,,,,,,,
12PM-D9677|MINT|SMALL,,Default,simple,,base,"Best of You Dress - MINT - SMALL",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-mint-small-12pm-d9677-mint-small,,,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Mint Green,color_filter=Green,dfw_parent_ids=7796,display_name=Best of You Dress - MINT - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=D9677",21.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-back.jpg,/12pm-d9677-mint-side.jpg","Best of You Dress - MINT - LARGE Front,Best of You Dress - MINT - MEDIUM Front,Best of You Dress - MINT - SMALL Front,Best of You Dress - MINT - X-LARGE Front,Best of You Dress - MINT - SMALL Back,Best of You Dress - MINT - SMALL Side",,,,,,,,,,
12PM-D9677|MINT|X-LARGE,,Default,simple,,base,"Best of You Dress - MINT - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-mint-x-large-12pm-d9677-mint-x-large,,,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,/12pm-d9677-mint-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Mint Green,color_filter=Green,dfw_parent_ids=7796,display_name=Best of You Dress - MINT - X-LARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=D9677",23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-front.jpg,/12pm-d9677-mint-back.jpg,/12pm-d9677-mint-side.jpg","Best of You Dress - MINT - LARGE Front,Best of You Dress - MINT - MEDIUM Front,Best of You Dress - MINT - SMALL Front,Best of You Dress - MINT - X-LARGE Front,Best of You Dress - MINT - X-LARGE Back,Best of You Dress - MINT - X-LARGE Side",,,,,,,,,,
12PM-D9677|NAVY|LARGE,,Default,simple,,base,"Best of You Dress - NAVY - LARGE",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-navy-large-12pm-d9677-navy-large,,,,/12pm-d9677-navy-front.jpg,,/12pm-d9677-navy-front.jpg,,/12pm-d9677-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy,color_filter=Blue,dfw_parent_ids=7796,display_name=Best of You Dress - NAVY - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=D9677",19.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-back.jpg,/12pm-d9677-navy-side.jpg","Best of You Dress - NAVY - LARGE Front,Best of You Dress - NAVY - MEDIUM Front,Best of You Dress - NAVY - SMALL Front,Best of You Dress - NAVY - X-LARGE Front,Best of You Dress - NAVY - LARGE Back,Best of You Dress - NAVY - LARGE Side",,,,,,,,,,
12PM-D9677|NAVY|MEDIUM,,Default,simple,,base,"Best of You Dress - NAVY - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-navy-medium-12pm-d9677-navy-medium,,,,/12pm-d9677-navy-front.jpg,,/12pm-d9677-navy-front.jpg,,/12pm-d9677-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy,color_filter=Blue,dfw_parent_ids=7796,display_name=Best of You Dress - NAVY - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=D9677",14.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-back.jpg,/12pm-d9677-navy-side.jpg","Best of You Dress - NAVY - LARGE Front,Best of You Dress - NAVY - MEDIUM Front,Best of You Dress - NAVY - SMALL Front,Best of You Dress - NAVY - X-LARGE Front,Best of You Dress - NAVY - MEDIUM Back,Best of You Dress - NAVY - MEDIUM Side",,,,,,,,,,
12PM-D9677|NAVY|SMALL,,Default,simple,,base,"Best of You Dress - NAVY - SMALL",,,,1,"Taxable Goods","Not Visible Individually",24.0000,,,,best-of-you-dress-navy-small-12pm-d9677-navy-small,,,,/12pm-d9677-navy-front.jpg,,/12pm-d9677-navy-front.jpg,,/12pm-d9677-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy,color_filter=Blue,dfw_parent_ids=7796,display_name=Best of You Dress - NAVY - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=D9677",18.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-front.jpg,/12pm-d9677-navy-back.jpg,/12pm-d9677-navy-side.jpg","Best of You Dress - NAVY - LARGE Front,Best of You Dress - NAVY - MEDIUM Front,Best of You Dress - NAVY - SMALL Front,Best of You Dress - NAVY - X-LARGE Front,Best of You Dress - NAVY - SMALL Back,Best of You Dress - NAVY - SMALL Side",,,,,,,,,,
